sfh.sfr,stellar.m_star
7.225730190511325e-16,3.5145806667814455e-07
6.507508748076707e-16,3.1635977657687575e-07
8.842419760203414e-16,5.198525772763705e-07
5.797340777064312e-16,4.718378782072856e-07
1.0400353584798917e-15,4.660541843698232e-07
7.101989137485839e-16,6.804011907760482e-07
1.5719957589222468e-16,3.955790113256862e-07
2.9597253576807175e-16,6.280032562238358e-07
2.1411076055434008e-16,4.543744757847756e-07
2.328373620819455e-16,5.61924121633756e-07
1.9525422017493666e-16,4.1112275323272926e-07
1.5173271903784122e-16,8.925439157374818e-07
1.8879989561007162e-16,7.498472599044217e-07
2.0830343955348456e-16,3.347606818806305e-07
2.3530396067103385e-16,6.901108143892255e-07
1.3576960742466793e-16,1.9573786033934014e-07
2.6432325743593816e-16,5.72581462084244e-07
1.6518624423098557e-16,3.3167542165233324e-07
1.9769539499469615e-16,4.657943245338299e-07
2.763753053952981e-16,1.013454880190331e-06
2.3310165053030457e-16,1.8850952629859435e-06
1.9285992059542226e-16,7.038714001971561e-07
2.7964836137490194e-16,3.40467725473856e-07
1.8934383301016474e-16,5.135610238173511e-07
2.419100522731948e-16,4.0024784778361535e-07
2.0142264465428237e-16,5.776978879412906e-07
3.630262083549707e-16,7.303722900236081e-07
2.1294144580199418e-16,9.26648934755033e-07
1.8351704725169887e-16,4.7664183850967927e-07
2.0293863599328834e-16,5.333711001967839e-07
1.621545333406807e-16,9.495068459824021e-07
1.9878744178486228e-16,1.0357667055061146e-06
2.0535954806708674e-16,4.469039208729081e-07
1.0589980035165548e-15,5.140719359175328e-07
1.3493036492958414e-15,6.250909527487194e-07
1.215255968186858e-15,9.095814967999968e-07
1.4020384113714598e-15,4.208294564045456e-07
1.2062641878660844e-15,4.0257147892980644e-07
1.2888351197534979e-15,7.822979289749581e-07
1.6032823276708975e-15,7.206819238605599e-07
1.4635486159613206e-15,5.759110695879369e-07
9.803531213778772e-16,5.25661464185832e-07
9.539430376198813e-16,5.779305443848055e-07
1.2052878703369589e-15,6.178559384366105e-07
1.2803415193649521e-15,5.033291171290419e-07
1.224473814396606e-15,3.93473310617871e-07
8.07046444966455e-16,2.9761022280718543e-07
1.3791612729992694e-15,4.1646614158038306e-07
1.277052869645889e-15,4.889669803958097e-07
1.3483818017687383e-15,4.936724124024867e-07
1.2410627218511593e-15,4.0500726259602137e-07
1.2134320428255559e-15,5.660330321493575e-07
1.323511907876677e-15,5.361385973173465e-07
1.3406408088716361e-15,6.444348039945476e-07
1.2230021042537054e-15,5.204010871815607e-07
1.3954864498616275e-15,3.972176865270554e-07
9.04745827100751e-16,4.1763308892144854e-07
1.2158511620907459e-15,4.405672834792369e-07
1.2525538674176464e-15,6.272000526976561e-07
1.5907403383624605e-15,8.04246376200717e-07
1.4657449421401547e-15,5.068885895516483e-07
1.07558458280392e-15,4.3701728693690434e-07
1.0555008379700183e-15,5.437353934972653e-07
9.596423645949175e-16,6.828709581938059e-07
8.7610734121312355e-16,4.2601725575676506e-07
8.375108205634714e-16,3.2458545358460265e-07
1.5476003594388285e-15,5.493613398645405e-07
1.0726320119735677e-15,5.659120636046837e-07
1.7337406832616254e-15,4.848563179338574e-07
9.556090369046582e-16,1.88279669096502e-07
9.91078003109388e-16,3.583629989282235e-07
1.5930792941276792e-15,7.631957397912352e-07
1.2633515544116374e-15,3.990143290373658e-07
1.1616300200026846e-15,4.818325367954342e-07
1.1447401546940102e-15,5.416162944658523e-07
1.218978294054766e-15,5.637787352103931e-07
9.73989047615007e-16,5.304684981233087e-07
1.0585362424303421e-15,5.884042256924673e-07
1.1584037742884052e-15,7.719725341940315e-07
1.5524925966761474e-15,7.239510226045864e-07
1.032345638879884e-15,3.8783290949687584e-07
9.401688249598482e-16,3.932645275077951e-07
1.387168666790246e-15,4.226001164581701e-07
6.856403034764594e-16,3.7924240202292863e-07
1.7866905475137764e-15,6.848482560470472e-07
1.2086974305601841e-15,5.73371940788958e-07
1.0443711825394516e-15,3.0115620122468996e-07
1.0721370035566962e-15,3.6411334106700925e-07
1.0118773910069877e-15,4.368246711119295e-07
1.33791644697194e-15,5.267971001725509e-07
1.7606984687242359e-15,4.542575517840576e-07
9.181332416243685e-16,4.887509747762495e-07
9.523927971200566e-16,5.122809569180103e-07
1.1883995555567203e-15,4.1092108828277317e-07
1.5985140504555172e-15,8.217265134672659e-07
1.2436985820730345e-15,4.1059892330947587e-07
1.1810923104149233e-15,3.5375599540543136e-07
9.646506914646298e-16,3.8261175382925485e-07
1.1168219239166038e-15,4.003714004018376e-07
1.4119232461386096e-15,5.229086916216835e-07
1.7083433546325792e-15,5.053046066391199e-07
1.1514476016344812e-15,3.511689309104757e-07
1.1499907653619306e-15,3.944731695349037e-07
1.461903516690291e-15,6.505299974683924e-07
1.3133262494509343e-15,4.783855197352497e-07
1.2962053880912834e-15,3.7443102891948616e-07
1.4764873522954035e-15,3.04281497290995e-07
1.3377194527877053e-15,8.089114360210322e-07
1.2740748812824647e-15,7.515196990761768e-07
2.0832016753071798e-15,7.199469775589135e-07
1.2860503292877513e-15,5.243470861678944e-07
8.856869571981606e-16,4.0592815680035663e-07
1.4249744774531122e-15,6.654368631972657e-07
1.0712097126344163e-15,4.3157821120556793e-07
8.677105553527624e-16,3.302379794031474e-07
1.0558983039051947e-15,4.398971185182403e-07
1.3396041043293794e-15,5.70694943203007e-07
9.37538748419225e-16,4.227971144340189e-07
8.91918513561249e-16,3.8166398838210223e-07
2.115049125423298e-15,5.230172990648688e-07
1.2334349123506526e-15,4.2680592507167835e-07
1.3544652981673372e-15,6.805329703653646e-07
1.2434408799237712e-15,5.437509536819428e-07
1.4777292108031906e-15,5.571121137980426e-07
1.3106041952299479e-15,4.150702688365279e-07
1.1902045837725552e-15,5.71041737309911e-07
1.5002105424911788e-15,5.5166906675322e-07
1.7529110770733039e-15,5.449213204572271e-07
sfh.sfr,stellar.m_star
5.575730464612177e-16,3.5758479760727406e-07
5.033858290172811e-16,2.756841494168085e-07
3.588795238248713e-16,3.699310571670341e-07
7.293410274707465e-16,3.375626286255709e-07
5.850418466032325e-16,6.343080509310031e-07
6.211286786816827e-16,5.379786448384553e-07
5.520006651818929e-16,6.11755139068143e-07
4.890254295090342e-16,2.985273917476657e-07
4.4042130429671544e-16,4.323019049509047e-07
4.005622349032641e-16,3.6414160939916834e-07
5.669322712218369e-16,3.1890039134715515e-07
6.152366608218118e-16,2.7786533386007826e-07
2.3360115910830676e-16,5.838496372658935e-07
5.641700343939213e-16,7.040065112374146e-07
5.356134570452626e-16,4.5019523675545616e-07
4.23945613875181e-16,3.9656213333480947e-07
5.536288026491753e-16,3.65305504702275e-07
5.702553891655043e-16,6.829517569836026e-07
6.699447476570342e-16,5.31288129104855e-07
4.0049688786778955e-16,3.1713546678146265e-07
3.496418037568134e-16,3.561460784391829e-07
5.216443117955948e-16,4.0098941909064756e-07
4.932662287096719e-16,5.462726753029954e-07
3.6924943360850585e-16,3.3765134535092074e-07
4.47621803496534e-16,4.617112036683957e-07
5.235362481667666e-16,6.383073756999198e-07
6.661752900249445e-16,4.5811711105470677e-07
5.28341650761554e-16,4.7072422798127147e-07
6.5009678832285375e-16,4.6577006940711337e-07
4.085958329937375e-16,4.0867710030123625e-07
5.296054775095085e-16,5.362366750732922e-07
4.655755427616329e-16,6.665807887863098e-07
4.382968439240152e-16,1.7805629856810662e-07
6.315093992583235e-16,6.757255885322395e-07
6.648750104034107e-16,5.729251660030433e-07
5.941148724150656e-16,3.2908969263489533e-07
4.737835029130074e-16,3.456288861285461e-07
4.529179358491567e-16,6.488944530344137e-07
7.2162043017450905e-16,6.372671243935932e-07
6.432164019654246e-16,3.0235006149647244e-07
5.437816666125102e-16,4.2175671777218005e-07
7.472270916125273e-16,8.328948840535607e-07
4.1878112109781524e-16,2.9916753820967524e-07
4.440382666239652e-16,3.717976166520829e-07
5.367488551006867e-16,3.5237705348903864e-07
6.006626198236914e-16,3.47817227462146e-07
3.9528540754278737e-16,3.4925226342577407e-07
4.547954853440187e-16,3.3454488702628557e-07
4.499161009482849e-16,7.897557534728783e-07
5.06222575382944e-16,5.802641285233075e-07
1.0096433571359044e-15,4.866267083919388e-07
7.035317078566513e-16,7.562400876651134e-07
7.172938637799703e-16,5.221262109433702e-07
5.174907797856633e-16,2.874681665347688e-07
6.631354232367949e-16,4.780803403154788e-07
5.229430430237794e-16,5.080122044643461e-07
3.466429737148201e-16,3.0920860716585136e-07
6.001989549780421e-16,3.4183690107814274e-07
8.103888379664621e-16,5.215144450920021e-07
4.3498744974289545e-16,2.6183115884726623e-07
5.711294888675615e-16,5.044265485668258e-07
3.9232675168522856e-16,6.361035804598461e-07
6.011384044664852e-16,1.258981406741787e-06
5.464621262731753e-16,6.099019336836485e-07
5.271719989419676e-16,3.8860877320360224e-07
4.561284234263258e-16,3.30279620984977e-07
4.524404812942159e-16,3.230589646266061e-07
5.602891894332448e-16,3.111593135166026e-07
9.174477917383615e-16,4.0376066253655347e-07
4.523245893328124e-16,4.2327591603988866e-07
5.783939120789977e-16,3.987202024685903e-07
8.594092392302277e-16,1.7972423895452854e-07
5.000958746908082e-16,3.403604543999863e-07
4.902242750834977e-16,3.88974579554684e-07
4.97884883732773e-16,7.195405242566926e-07
4.683303452369949e-16,3.4228626964071287e-07
4.2967467293450033e-16,4.7229320145078196e-07
4.841043164658278e-16,3.7750710187427285e-07
4.7221730615856e-16,6.807269184458864e-07
4.594516264716589e-16,5.07160193568267e-07
5.087894160925185e-16,4.453596997935087e-07
4.7025385062313e-16,3.446266828269405e-07
4.520351662566952e-16,3.624267816102493e-07
7.449501375481127e-16,6.195856721236658e-07
5.488222211748691e-16,3.719572744083582e-07
5.671389776693024e-16,2.6987895626423357e-07
3.179666154876689e-16,2.8450614283712243e-07
9.620577521131772e-16,2.921291051586481e-07
5.475113242707798e-16,4.623251844073887e-07
5.551551737382245e-16,2.653553421498348e-07
3.6489861309058074e-16,7.732352049329242e-07
6.936293794565795e-16,4.7083895084352115e-07
5.217235308046348e-16,2.705124745982698e-07
4.022732549147742e-16,4.2618502663293165e-07
2.5477086817337067e-16,4.6947999313820753e-07
4.875413169265648e-16,3.5541831389051513e-07
4.1719371413281675e-16,3.588106153781813e-07
6.709808057647227e-16,4.880268570476319e-07
5.357525173958869e-16,5.048604157460258e-07
5.80198619376854e-16,8.188309214860011e-07
4.924869505692832e-16,2.6728381752262856e-07
3.2026603451058073e-16,3.247868729279481e-07
4.555845809631301e-16,8.863982735526701e-07
3.6299064861219353e-16,4.956906843950882e-07
5.253779950008054e-16,4.508224803766809e-07
5.241245256638414e-16,5.364144542987412e-07
4.0895890299807395e-16,3.377469759491795e-07
4.386730932236284e-16,4.560309894553185e-07
5.544382896683201e-16,5.089660983386924e-07
4.345928483384323e-16,2.529466439034422e-07
7.115192579196838e-16,8.832908928215459e-07
5.594948775037848e-16,2.8354773909832366e-07
5.500076675846261e-16,5.344421277085399e-07
4.729175831066719e-16,5.996718210331894e-07
4.882837882558315e-16,5.080941873474831e-07
3.813505846578481e-16,7.682144775063618e-07
4.0594287062258482e-16,1.1892654191851104e-06
4.793785038664002e-16,3.865284087679765e-07
5.555072413441602e-16,5.528703893561788e-07
5.499654558546595e-16,3.2451397127285397e-07
6.259035286187321e-16,3.988573377949977e-07
8.939117620302113e-16,3.4569009033191254e-07
5.221194237168119e-16,3.5037463424269194e-07
7.360481850402296e-16,7.71986278271913e-07
5.319500840767249e-16,3.5004304240218056e-07
5.65408365456733e-16,4.430002160182922e-07
5.457537883054814e-16,4.4210890318794626e-07
4.778268258307997e-16,3.594433061289976e-07
3.2144255762049805e-16,4.1441614357368823e-07
8.361559336657117e-16,6.03111412822139e-07
5.366100857579214e-16,6.220577016842682e-07
3.5847103454617946e-16,5.109039090535414e-07
3.634553996578064e-16,3.020248369596455e-07
5.397910188202505e-16,4.621985059834558e-07
4.549812987265019e-16,4.838720294156681e-07
3.7845313716053924e-16,2.7184680212187436e-07
7.03922489340326e-16,5.029079721143691e-07
4.117816384461516e-16,2.875579281687592e-07
6.387239243069028e-16,4.4923159146688314e-07
5.600267979689346e-16,5.63679667590713e-07
7.178013047443112e-16,3.641896576360506e-07
3.473658335520572e-16,2.0489232079499127e-07
4.2735652645966112e-16,3.5010264753111873e-07
6.493254175519691e-16,6.948080528557075e-07
4.722918814873321e-16,4.6177755785146624e-07
3.5774879594313583e-16,4.877037224431803e-07
4.1353547965766147e-16,4.0497202203108784e-07
3.2371662281672112e-16,2.4873902695916344e-07
5.216408370672993e-16,3.341384314313287e-07
6.51269449236728e-16,3.844810426928446e-07
6.229687265439466e-16,4.48359965669562e-07
2.949664311965073e-16,5.152326677398731e-07
8.94220169598945e-16,3.591051233973433e-07
8.980196348155695e-16,3.317130215365667e-07
7.274530271855921e-16,6.63157243211752e-07
7.373515356426643e-16,4.1258012801823127e-07
6.866113401526194e-16,5.373090611457405e-07
6.214289189695528e-16,4.682636641044193e-07
9.833862079141939e-16,5.748339856996137e-07
5.618569729806157e-16,7.187279628692122e-07
7.159302679799312e-16,3.884830079211776e-07
6.594335023567102e-16,2.3043469304731797e-07
6.552511900912522e-16,4.540707796145749e-07
1.3832175970541142e-15,4.7343860173355143e-07
7.768525283011279e-16,5.121929282519024e-07
6.639257383130808e-16,3.5816423778066796e-07
8.153770105944135e-16,3.8430692008691466e-07
8.413335363813188e-16,5.536169863925918e-07
5.659397382564318e-16,3.308835828893167e-07
5.843675345620486e-16,4.0921066088975783e-07
7.909288804945902e-16,4.783115427585082e-07
6.741013459675754e-16,4.987080889057673e-07
5.098912555765098e-16,3.0390003765877844e-07
6.962895537010039e-16,3.181535601071714e-07
5.308786464153825e-16,5.991511914128466e-07
7.440966558253719e-16,2.9237561188350427e-07
8.402440975089873e-16,4.0705299769259994e-07
6.957540489846819e-16,4.4025635726108734e-07
7.47646962273679e-16,7.772567825673461e-07
7.717584571418335e-16,3.0955413788534005e-07
6.000484909263415e-16,5.545789040293985e-07
6.825495249622211e-16,3.077398875852619e-07
5.879309307496976e-16,4.1398534559420623e-07
7.588021803958461e-16,4.1371026289267104e-07
9.75549178266501e-16,3.887746820074417e-07
8.370997460726151e-16,2.8886425745306124e-07
6.7776205615596e-16,4.1069025225455706e-07
5.196827778752097e-16,3.248887405909323e-07
6.676996239806948e-16,5.009139316819456e-07
7.628990837736677e-16,4.719707168094255e-07
9.625806835593783e-16,4.980479120020255e-07
7.520413967209756e-16,2.3048292480258275e-07
7.904549274918674e-16,3.2588366437963234e-07
1.0738700844012741e-15,3.576254316392561e-07
9.295628428116073e-16,4.6094865661418645e-07
7.645417675413477e-16,5.749343642350831e-07
9.147086585557713e-16,3.585324695133457e-07
6.061851327972119e-16,4.400936430280111e-07
8.22652847197702e-16,5.874230795028493e-07
1.1188293388146702e-15,5.846282832580026e-07
8.02554557635523e-16,3.8827608806025917e-07
6.072872086208292e-16,2.9487594895511316e-07
5.350039723752559e-16,4.6025135126860604e-07
6.277128630874374e-16,8.482144158937117e-07
7.617926435035131e-16,4.6089382978304216e-07
7.578400862835183e-16,3.8396907962016905e-07
4.867434166054494e-16,4.868577388604063e-07
8.2705789501148735e-16,5.611316244719502e-07
7.073336348093728e-16,4.78801848925872e-07
7.911225446739872e-16,3.6611540888866156e-07
8.723593721497373e-16,3.995321280557188e-07
6.637051232734228e-16,4.656581737108819e-07
6.509933784842286e-16,2.7290864327270874e-07
6.887668846655928e-16,3.0567258631692195e-07
7.405914050655911e-16,4.5509692876326564e-07
9.342567188949312e-16,6.886265099506279e-07
6.809141734776439e-16,4.811959756735592e-07
8.298224792590817e-16,3.884133858845993e-07
6.733847433053637e-16,3.045144022597318e-07
8.609869307883513e-16,5.434442037299117e-07
7.607231912306515e-16,3.6689794540068337e-07
9.103198752498965e-16,3.390125410152789e-07
6.809069843857431e-16,3.8197187220879827e-07
8.816270591082781e-16,3.2929363989550306e-07
6.165418299408096e-16,2.566395247394608e-07
6.524230455545761e-16,6.32185936697278e-07
1.049148160106488e-15,5.190405164752537e-07
9.890435504761605e-16,4.4499806213365564e-07
9.263963792433338e-16,4.66602533047695e-07
8.217812227735019e-16,3.765711623409506e-07
6.9220067698896e-16,4.530884675608435e-07
9.023716128122684e-16,6.177643042872312e-07
8.85439337620837e-16,4.238295968391645e-07
9.181412592455771e-16,4.5182843987426325e-07
7.575660715957763e-16,3.410615677248425e-07
1.02307763739888e-15,3.8872056203561877e-07
5.911236145158543e-16,3.544013815118105e-07
6.948908810795399e-16,3.5056723274717106e-07
6.375906258402669e-16,2.681592852646534e-07
6.903413716911437e-16,4.921415687221676e-07
7.538432602580293e-16,3.6377723709178357e-07
6.887939249880146e-16,3.4790180290738797e-07
9.355771474821489e-16,6.978009046756619e-07
6.354492637819657e-16,4.800697798761128e-07
6.431786285041712e-16,4.7102587571886016e-07
8.4816150647368e-16,6.624616863186813e-07
1.4891286569144481e-15,4.368838723574229e-07
7.528717009592208e-16,4.99294332440275e-07
4.71872068945578e-16,2.7458652511550477e-07
8.787518174083281e-16,5.489872197794709e-07
8.353567239749765e-16,4.629026297481795e-07
7.48098342154776e-16,4.827107860163179e-07
7.613951599126277e-16,5.30164859649204e-07
6.508368287414474e-16,4.4839384948731446e-07
6.375301328671711e-16,4.281980048016139e-07
7.900315800321912e-16,3.1728105998263633e-07
6.393063206217881e-16,2.8948815094776596e-07
7.720104712037218e-16,3.4662597182344607e-07
8.340357591534885e-16,5.998710848196926e-07
4.075067267246572e-16,1.8699032165615956e-07
5.385666265095796e-16,2.5048605534574567e-07
5.904269930168549e-16,3.3195552690329604e-07
7.374750974307024e-16,3.5631059024317036e-07
1.0396282186161717e-15,4.826706751651828e-07
7.242885166100807e-16,4.1801597994029546e-07
7.421761196224798e-16,2.9327131059510753e-07
8.225787668509073e-16,4.0519511324998537e-07
8.726968113362507e-16,4.0052280034244423e-07
7.687088177185689e-16,9.358520438123925e-07
1.0818151591112425e-15,3.1938654773043603e-07
8.610912192169466e-16,6.759109170304564e-07
7.951415867350448e-16,3.816143638336768e-07
6.455232482965738e-16,6.331002352447775e-07
5.921481343114902e-16,5.95234462517648e-07
7.123556447525021e-16,3.334635767088639e-07
1.0431728824981876e-15,5.112862296577626e-07
4.155830613526094e-16,5.646766072062675e-07
5.505511255218939e-16,6.666189950822449e-07
4.3833442348269533e-16,4.4596159688041073e-07
5.362223719356003e-16,5.551157819538789e-07
7.458721947092142e-16,4.4339243770013647e-07
8.353662578028931e-16,3.464976930983201e-07
9.850113820377655e-16,3.146223823211398e-07
7.430534012181764e-16,3.505810014930685e-07
9.295274369869052e-16,3.6461027072701347e-07
6.298740942581285e-16,5.612575990659445e-07
1.150192899320542e-15,4.846851339870265e-07
6.927003280287692e-16,1.0733150555708462e-06
1.0679306898718035e-15,4.900678409022e-07
6.961667025549217e-16,4.045767511920318e-07
6.214838959959238e-16,6.976940005412678e-07
6.254786294568836e-16,2.816082035592376e-07
6.287704137650013e-16,4.222058493036427e-07
7.970894212184107e-16,4.034735471224393e-07
7.313504967633799e-16,4.974550345581485e-07
5.58248345792567e-16,2.6474404263218047e-07
7.476415411706168e-16,3.4250044378169385e-07
6.40560980129167e-16,5.231053300812831e-07
6.861362384530423e-16,3.0751082179367563e-07
5.3247573162335e-16,4.401877512038785e-07
8.663811696211204e-16,4.617767741288941e-07
8.222444945631837e-16,9.856858539427817e-07
7.622862352077317e-16,3.3740786768726204e-07
6.066959570456709e-16,8.30030588437296e-07
6.582988417538544e-16,2.418769796593923e-07
7.494351298292253e-16,6.333426059897756e-07
7.40569222869235e-16,3.959766378678316e-07
7.253555205044414e-16,3.84834868136566e-07
6.711728407398385e-16,3.199510898889197e-07
6.384791051968456e-16,4.1362310851179776e-07
8.537554888812371e-16,4.0947026844503407e-07
6.911033222079615e-16,2.598125557149948e-07
4.1523293459173723e-16,3.509711633114155e-07
6.68220816886072e-16,2.8341063486933124e-07
7.188462928284662e-16,5.304595942108335e-07
1.1257771649112297e-15,3.9523020743572903e-07
7.755626882014799e-16,4.1826222344652486e-07
9.85323843667631e-16,2.7317788289974096e-07
8.295311273683718e-16,2.852797974140315e-07
8.151562924005312e-16,3.9274695974374543e-07
6.651873125149598e-16,3.1276457799920526e-07
7.616104794797404e-16,8.381492556310605e-07
6.401730528158145e-16,7.501229274917849e-07
7.546154416015679e-16,7.183433328611575e-07
1.0401251788829072e-15,5.961243313519713e-07
7.372972805925151e-16,3.946115338963308e-07
6.463335132784679e-16,4.406333226899483e-07
8.89880623987032e-16,3.3920127068330473e-07
7.030251688600569e-16,4.3202170425119907e-07
8.953787934609387e-16,4.770651613816507e-07
5.707627577928207e-16,2.984468354582752e-07
6.548320548972639e-16,8.079890598469911e-07
8.04054234890875e-16,3.833915039996123e-07
8.739077023569226e-16,5.154655971088385e-07
7.487648317731126e-16,3.442963723278327e-07
9.925415247312588e-16,4.804799461519764e-07
6.683639440282041e-16,8.777251070388424e-07
8.859404198820426e-16,5.447085566401829e-07
7.892304732043945e-16,4.638005876332188e-07
1.913264643339913e-16,4.012994005940709e-07
2.0159067451300549e-16,2.3800421125049712e-07
2.4495206078538315e-16,4.683501788323522e-07
3.3597337154734554e-16,4.5263740160645325e-07
2.814453645380904e-16,5.306491678744574e-07
3.4453019177748177e-16,6.276264414190094e-07
1.2988968148713187e-16,6.967835229481158e-07
1.7473750313881245e-16,4.116431641721504e-07
1.5140331271339982e-16,5.928287053083118e-07
2.822884799564398e-16,8.51436053714665e-07
2.4089444866354587e-16,1.2637124921000457e-06
2.636410664039226e-16,6.971005157855204e-07
1.6714220754320126e-16,7.061317895708336e-07
2.6761020832054835e-16,9.598245707976019e-07
3.037959964367527e-16,8.231284899383928e-07
2.027938907385947e-16,5.949581760321303e-07
1.764532013609116e-16,5.869522830334666e-07
2.489672571307761e-16,5.900769847362567e-07
1.8984924478075941e-16,4.792347728103081e-07
1.759882437987784e-16,5.840949729007716e-07
3.432953726124581e-16,5.666324484503416e-07
2.0297882661917597e-16,5.32080069212858e-07
2.670070736306559e-16,6.795466365060515e-07
3.451254985738074e-16,5.208933956484227e-07
1.446451080228491e-16,9.844290173940943e-07
2.103168618063736e-16,6.736913240401594e-07
2.4426527007337934e-16,1.2824330478918606e-06
2.4222240626556933e-16,9.005559522476529e-07
2.7273602534981455e-16,1.6977536367438131e-06
2.8766463279864457e-16,8.43863512947287e-07
1.8501418398749216e-16,5.911108519733977e-07
1.4372466400810168e-16,5.861945690608829e-07
2.6725534742463517e-16,1.2956086981396193e-06
2.538679632672468e-16,4.3414065734841143e-07
2.8031344773715553e-16,2.924837959421357e-07
2.2580519990596398e-16,3.6940425709368385e-07
1.645501810583566e-16,7.287457082275617e-07
4.087435466710596e-16,5.947090606003431e-07
2.301418746866212e-16,4.6174036455870034e-07
2.620799778974755e-16,9.61397017752161e-07
2.1157824383782832e-16,6.775310769245432e-07
1.255149681424944e-16,3.255783837328028e-07
3.5225817861595765e-16,5.44847281289572e-07
2.327386581675213e-16,8.541779014024474e-07
2.6196662065996248e-16,4.788950411019762e-07
2.3192072533721876e-16,4.522522285848197e-07
1.9896649160629418e-16,7.023397660776519e-07
1.924230335440212e-16,3.9519121564601455e-07
2.605996469520594e-16,4.824019805003366e-07
1.8942955820513193e-16,7.038460294430419e-07
2.536113989160194e-16,9.243867082167154e-07
2.237629019571105e-16,1.0506555064214685e-06
2.1787033152684932e-16,7.245301606576014e-07
2.1200663326787006e-16,6.54400935647811e-07
2.547372748495297e-16,4.622137741005278e-07
2.7340296300079087e-16,8.356470929235546e-07
2.685264878342414e-16,6.685582347277476e-07
2.0224744361570348e-16,5.76099175323749e-07
2.0991044404218048e-16,2.723897388347938e-07
1.3907688641983867e-16,7.026129672477874e-07
1.6721219251715635e-16,3.6365657379059834e-07
2.3892654741631803e-16,4.120922016892183e-07
2.3241690106953934e-16,4.6835175981960555e-07
2.5719148739072464e-16,7.179908437562507e-07
1.2868906128272605e-15,4.725343601802681e-07
1.0240318189945144e-15,4.772719513257187e-07
1.7270158318655416e-15,5.639384955790631e-07
1.1470150718335385e-15,4.015758275261534e-07
1.1384745900048938e-15,3.5911254006958746e-07
1.34369651325651e-15,4.7305451536299024e-07
9.228937467565881e-16,3.683583905501266e-07
1.0273765277485221e-15,3.282669144419525e-07
1.4116194363488592e-15,4.4175692965647164e-07
1.3490800528941508e-15,4.421212905027886e-07
1.4647283051295067e-15,4.479585684988451e-07
9.00864623262861e-16,4.87922397822972e-07
1.0174455542384088e-15,3.6969456474135067e-07
8.928403689248665e-16,3.9154226886050113e-07
1.1646623396491463e-15,5.335587477847345e-07
1.5120027117138406e-15,3.347853410582031e-07
1.5266626125365858e-15,4.6515590027863474e-07
1.471444314615487e-15,4.6549626295239487e-07
1.206520217502229e-15,4.1289100720442154e-07
1.3378797211367567e-15,3.5070391520044685e-07
8.509521005400033e-16,3.997188932637573e-07
1.2947630219004198e-15,4.850600556457182e-07
1.079848346652638e-15,5.120000183307006e-07
1.4736637804633076e-15,4.559258250073994e-07
1.2804470447281414e-15,4.178954341796154e-07
1.2354807217764867e-15,5.878609949751489e-07
1.5490449484605536e-15,5.427994068924559e-07
1.0563278799249288e-15,3.4889338168389083e-07
9.18487638028174e-16,5.71289533990244e-07
1.067447103607098e-15,3.8133734381743946e-07
1.3317245838172427e-15,3.947646993137641e-07
1.3491436085502042e-15,3.7560602418995105e-07
1.4155040880923123e-15,7.755281790942151e-07
1.035045809068639e-15,3.492875958787406e-07
1.1044058793476602e-15,4.274149949255764e-07
9.788068566428699e-16,3.587586246287305e-07
1.0441637444127125e-15,3.86955524903223e-07
1.1415239038346678e-15,6.462074467183074e-07
1.3567385277220735e-15,4.350803701851998e-07
1.1095722681413224e-15,7.945310203638054e-07
1.088862510968771e-15,3.8063611756634216e-07
1.1209471687820135e-15,4.522114102605255e-07
1.1866376684138385e-15,3.735514676293143e-07
1.3798723155092019e-15,5.435907879502113e-07
1.1614109211429367e-15,1.0054949113948578e-06
1.1902265739004867e-15,5.594338843650183e-07
1.0078968624080814e-15,4.2608606601564634e-07
1.125912860154592e-15,3.7657760275626456e-07
1.3735041684993649e-15,5.455117130934236e-07
9.65400383411412e-16,6.92532677183283e-07
7.350743789451851e-16,5.511527192563865e-07
1.7070919351187839e-15,5.177816733094567e-07
1.1292676986179673e-15,3.857732736953242e-07
1.0634981034521878e-15,4.3959940492838353e-07
9.051646125421451e-16,3.9725144023914585e-07
1.102004854029533e-15,4.111386682723296e-07
1.2882527538185403e-15,4.598276983177357e-07
8.543051197033344e-16,3.14597865184125e-07
1.2574140833959112e-15,5.061619418332031e-07
9.993226383396949e-16,5.084058871071556e-07
7.098605206391157e-16,4.529637116638375e-07
1.1809584021860604e-15,4.198815268563282e-07
9.694869110272683e-16,4.0065915580115176e-07
1.7240041667277804e-15,6.178220017654425e-07
1.5564779989209727e-15,5.494858302386864e-07
1.479476003415497e-15,4.981300527078336e-07
9.056587894139724e-16,5.950496809907673e-07
9.262111655328374e-16,7.440104942473863e-07
1.0896547427256414e-15,3.328964514558123e-07
1.4741519608853646e-15,4.3059098317372875e-07
1.1479610248870695e-15,4.409442550078142e-07
7.550900447949728e-16,3.7836865110895575e-07
9.815845091589424e-16,3.2371482311685286e-07
1.769440323115737e-15,6.283521001466146e-07
1.2593801571170766e-15,5.750599798089759e-07
1.4921740783275326e-15,5.729494382315974e-07
1.1880877875433743e-15,5.256112758378729e-07
1.027550732263534e-15,3.1440074481384636e-07
1.2461914483406484e-15,6.108531277026905e-07
1.0565360934110274e-15,5.796890503425025e-07
1.0307716089157977e-15,4.964549722810338e-07
8.510105472120099e-16,2.85528001523369e-07
8.398645759388202e-16,4.5279403249774375e-07
9.308949029750025e-16,3.7430502272880675e-07
1.0501199107229141e-15,6.857035563442025e-07
