tau_main,age_main,tau_burst,f_burst,age_burst,E_BV_lines,deep_nebular.logU,deep_nebular.log_O_H,deep_nebular.Age,sfr_A,normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,deep_nebular.f_esc,deep_nebular.f_dust,deep_nebular.geometrical_factor,deep_nebular.HbFrac,deep_nebular.log_N_O,deep_nebular.lines_width,deep_nebular.emission,redshift,filters,zgas,ne,beta_calz94,D4000,IRX,EW_lines,luminosity_filters,colours_filters
2620.821693258033,3261.571293521509,9999.422008727883,0.1733244750689419,89.7466747556339,0.7226860863290805,0.6933120711162662,-2.0673366113538916,4.665803403185096,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2876.5176798833345,8858.470122766947,9103.843983948012,0.19971544694650492,91.14220105842723,0.041794016374643306,0.41459719712036924,-2.0514899998047347,3.019794960800712,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1593.0788893691322,5435.93684492724,4313.030312398365,0.11752340177601293,23.74968265316221,0.3584003860700844,0.7474684461724523,-2.0154153337628666,4.235021316785103,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2989.0834027191495,4659.418775403902,9304.764756639697,0.19147600831384262,23.064993922279157,0.525084444095568,-0.5825578481503344,-2.1187076400726066,4.03683134301444,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2926.975878516679,1000.9192994380046,7452.693129415539,0.19385554526998913,60.302760087967066,0.8725473589837176,-0.1420394266160805,-2.0000049962272115,1.1216547965437007,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1780.1213551265425,3856.8603063153114,7570.553908400892,0.19969840794885965,78.50096331999359,1.2352243731802348,0.7148523704168885,-2.0002067344844163,3.212093724098425,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1516.1463877793494,2916.002018137632,3989.1175025387984,0.19890050308321147,50.21043490529935,1.047301535208537,0.9329322901546149,-2.1623367284428463,2.6883507662836683,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1515.1454459926092,9993.488688743668,9929.86739748236,0.1051205008812398,63.87868454935318,0.4180514864058753,0.8640237096171487,-2.0984766406582502,1.5103208848626863,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1566.5894339977117,7616.980716760805,6178.675295625711,0.07678317412709537,59.43268260684328,0.02298422240139586,0.2865358554116979,-2.0993568284719526,2.0439976310800536,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2553.5715455034215,5182.941901086238,8073.034174327897,0.13236950904724087,89.04760350885168,0.6945529736591762,-0.8466366770388614,-3.025281403083705,2.7297258867627945,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2890.820993537349,6704.734256896049,9070.33650324273,0.06767994147696196,82.26786798465236,0.278063171737158,-0.7111548842933959,-2.0002225139356753,5.410091125973938,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2111.163702883497,1563.2024727418266,9820.873839349339,0.1984923957114139,54.90885163120668,0.45138408025558974,0.9326691238951083,-2.002235658835122,5.958721987651272,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2180.394675889813,6783.82725506894,2066.4642903364465,0.16317147092397383,98.72700333116053,0.8058303908350561,0.8272064457506701,-2.0026810388239746,1.5942768642982763,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2849.7680898129215,9859.125591096517,9987.491697670308,0.19721848956336246,73.86970287798198,0.16383878226029736,0.7538812580929388,-2.000048831315105,2.142140491234524,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2508.2498891314094,5011.068366324914,2114.8924971883152,0.19999599297865223,69.66347018368432,0.6161923373575435,0.5504289910448561,-2.0058093771454146,1.3587013768984457,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2208.4451114858052,3250.5107019899897,3386.631340572437,0.09644977646953312,86.95427414838224,0.4140586112028526,0.5635275768294272,-2.000040267612813,4.849745637346833,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2506.5651166080984,1643.3187717360925,1830.6498788288773,0.19999998941949904,82.83859715984579,0.4102552249821456,0.4254962711246486,-2.0696095907413308,3.1006790944025084,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2973.7887961735337,1207.390039316646,9874.205330430917,0.11403133153137392,87.3574050981246,0.3660496440278682,0.8588841553161917,-2.2498319710791495,1.6456024911352962,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2969.8948811505206,9981.314961767295,5540.150269528825,0.116547962025572,79.92435116522451,0.6763407534811359,0.9992732349367792,-2.050003186254588,5.547206072685636,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2825.4211879985032,2368.806075444174,4122.377274872853,0.19542210957948958,87.02127700130006,0.6452380721713116,-0.3422241312488854,-2.003579290071448,2.671980735165166,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.9999999876254,1011.2245413764504,9609.459632541919,0.19994468579187416,96.89060189600795,0.4483883808219231,0.7766299419937064,-2.0000333488713973,1.9960166108271302,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.808449790926,8499.721364115418,9651.887624077486,0.19924949231277012,82.24071922981105,0.4169945737887195,0.9996171288515078,-2.0044634482652426,5.390161402076913,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2993.3703384099167,2045.5852684978436,2351.6195612145893,0.10517149607000523,58.863290316461196,1.3069663420633217,0.9674134127133096,-2.00436762568037,5.751206727009828,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2179.8203009029767,5564.464425612317,960.5142435914277,0.19915196160172843,91.47757225984601,0.17889616196385383,0.7514046851456395,-2.000072606984968,1.821230998543859,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2539.8552655127787,8806.221983644735,5355.908385704727,0.10868333968877421,75.03623808947508,0.3957028189538274,0.9994450938628011,-2.000000153776053,2.0083659488651975,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2969.7135948406303,4278.075006581454,5281.106359798612,0.18020505383364452,99.97760636872592,0.7198864217954131,-0.21388156924537705,-2.0200226385131823,2.7725707334457983,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2611.4325765343774,1392.0865080343283,3501.739679386268,0.03807228816341743,67.21215429807499,0.23093012058241635,0.9511378976228245,-2.0021107229410053,5.718541417495197,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2579.190597337477,9822.78443419327,1847.5405604299176,0.1366251271420235,87.36810977607101,0.4410648863129851,0.9271829905954081,-2.0187763371805465,5.924943198616528,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1723.2381188283928,2746.6546447197115,5709.523371274054,0.18269111114108422,76.75063756590666,0.7379575985657794,0.9955893607630408,-2.0060985155265225,1.7375758481909225,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2998.227310969807,4291.522058023209,9522.23551550687,0.169783038166001,92.05003970596482,0.21825342552737892,0.9821731879721396,-2.0000003296851308,4.521607385772046,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2495.926491320146,1001.4651591655511,1409.800589652772,0.022239607749419854,92.0754288812976,0.7547587391458117,0.9471964945669997,-2.0176491817017688,5.284947821843635,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2998.034611859479,9545.21988966978,8007.391798672061,0.0023995290135385705,98.00513556931098,0.4517147567404065,0.6593075874067948,-2.0012691840946175,5.257665449865165,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2608.091047385983,8562.185329698255,9886.958155547072,0.19994360590088098,78.21372216329733,0.5847318112848641,-0.8115022983333311,-2.0011621245943556,1.8834276116714523,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2920.6015287426853,2530.44588219916,9928.708958977031,0.16570921105320627,99.99965473468035,0.3766268357732052,0.8888653362123197,-2.0000082530932333,5.500460596065852,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2246.6340834595603,4083.4479998069146,7549.3596114794655,0.0068028550814415445,99.99147302260401,0.13445449522296515,0.9352799145660178,-2.3500319036103123,5.9365228924667655,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2986.021905569184,1017.1178130556982,3938.2506439299104,0.19961379875894836,74.62547841364231,0.27379890788822725,0.23938057031067173,-2.0000701275112345,1.026886322275069,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2467.2459439500544,6505.7495935298175,8585.07216897529,0.1870875386757235,96.85967973492487,0.2773836838106356,0.4895344100708845,-2.00006715072565,5.823599061485712,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2947.354891852724,5577.8432763536875,9999.426172259931,0.18884512854100324,59.05617828065714,0.4130561175395011,0.8873035310549522,-2.4169296730075702,3.4994599719365773,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.684650320126,2896.9717628445487,5970.911833751546,0.11742601668119881,32.57708639448377,0.24357482050192214,0.9084985772676474,-2.1988784878204086,5.492574782335984,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.992446682903,2078.5195085112928,4093.178721498929,0.1993563170835072,66.38720937189464,0.4782636869481247,0.9915798511458581,-2.002856567224089,2.6490819252674593,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1509.8029669033572,5115.960487358101,1755.4385165500353,0.1633726039241549,98.35896576056287,0.4783846190742498,0.12397105731664482,-2.0563906987183307,3.2791284144192794,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2459.651817816534,9323.513613101539,9265.420344389411,0.19300089508119447,84.71310965791258,0.4632552783549353,0.6189550267267347,-2.002955980695463,5.475312636054057,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
1889.5023642486262,9999.963884894509,9219.860209070623,0.026030281499715785,98.26433425006654,0.5170477771603541,-0.08547732563134525,-2.002448402955447,3.1097721435164942,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.3510841377765,3892.5659141213273,8562.112145837225,0.0001682094614984253,95.6170843324875,0.13472981253541083,0.9348514225489075,-2.0000194097320296,3.047565007244301,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2998.671666847349,4436.646243065691,4752.320029981249,0.030610716032059226,12.877939221944061,0.4723843463766957,0.34479894722726656,-2.0000514601813713,5.265965816268526,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2910.6845757854876,6543.347941270974,9960.29078001099,0.18888289410878667,85.20580594630161,0.11907420854670869,0.975122964784558,-2.1222592280052006,4.808406611668132,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2994.6893856494767,8365.832636639308,1194.2962473340722,0.17239421325472792,77.77942067140253,0.45623208106321034,0.9987360278463144,-2.000393996751384,5.245647817570765,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.5384858494494,8690.650760262803,4426.497890342096,0.17026614986781138,94.08057702881078,0.9751779577751531,0.6260081295191418,-2.000478028087107,5.751789881721683,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2929.8979868539577,8578.637107535198,9936.489396870626,0.19718967316252226,97.2141352732288,0.7130719944450559,0.9442149309423677,-2.000027372259194,5.421474458476512,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2888.3155371418243,5940.099250854032,6240.163889684737,0.09206491489809608,98.8919535814121,0.5083037931255023,0.829934777205434,-2.0000062165462587,3.639984377819637,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2959.300600665942,1077.7883113204134,3123.016291760786,0.18679374713910124,69.82776115632272,0.6519401855215303,0.7232755958499488,-2.0024970783123033,5.110877756166729,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.999090472936,1037.4925638149653,9864.448130420047,0.00181715931137727,64.93090720975917,0.3818254191882122,0.9416174833136035,-2.0150174723129872,1.0948517579256656,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2998.2508541135794,1155.45889503738,135.24568544214344,0.01496725451932912,31.963076494432926,0.34351456159842475,0.9951644152916569,-2.000044071837251,4.603405226160591,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2049.4675475638105,4989.293818233905,1212.8943489801768,0.021462446042222832,99.82538231077254,0.17585758538422303,0.8769390407597357,-2.000033030827704,4.914925852821317,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2992.9975485356676,6018.176765846089,4413.233836827225,0.10322712140718954,87.48632838964426,0.37720422389144237,0.8122593807037775,-2.9301674002002014,2.3810420693777434,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.9988062339617,4121.804483715029,6344.633427652353,0.19999601678674725,67.3200709475147,0.5852320802290079,0.9954930410659873,-2.0038263601542314,5.243792431126595,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2999.999999982864,2811.218336925619,1824.823726928582,0.05843486974712317,75.03312650600782,0.23841344614822102,0.9785308027834072,-2.046165424430469,5.894266445349463,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
2495.387692339838,6897.6743264873185,9905.742536239317,0.1951440753881072,95.0335095134748,0.654631180030842,0.9719792767804198,-2.033675713105073,3.762697564295086,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,0.0,0.0,1.0,1,-1,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,FUV-NUV & NUV-r_prime
